Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,annual_frequency,promo_dependency,purchase_scaled,previous_scaled,frequency_scaled,review_scaled,loyalty_score,value_tier
1176,35,Male,Belt,Accessories,81,New Jersey,M,Beige,Spring,4.1,No,Store Pickup,1,1,26,PayPal,Quarterly,4,1.0,0.7625,0.510204081632653,0.058823529411764705,0.6399999999999999,0.4382286914765906,Low Value
1178,54,Male,Skirt,Clothing,21,Iowa,M,Black,Spring,4.8,No,Standard,1,1,24,Debit Card,Monthly,12,1.0,0.012500000000000011,0.4693877551020408,0.21568627450980393,0.9199999999999999,0.34696098439375755,Low Value
1179,37,Male,Dress,Clothing,22,South Carolina,M,Teal,Spring,4.9,No,Express,1,1,23,Debit Card,Annually,1,1.0,0.025000000000000022,0.44897959183673464,0.0,0.9600000000000002,0.2805918367346939,Low Value
1180,20,Male,T-shirt,Clothing,33,Indiana,M,Blue,Summer,2.8,No,Free Shipping,1,1,44,Bank Transfer,Annually,1,1.0,0.16250000000000003,0.8775510204081631,0.0,0.11999999999999988,0.39552040816326534,Low Value
1181,23,Male,Skirt,Clothing,23,Oregon,S,Beige,Spring,4.9,No,Standard,1,1,34,Cash,Monthly,12,1.0,0.03750000000000003,0.673469387755102,0.21568627450980393,0.9600000000000002,0.43759363745498203,Low Value
1182,61,Male,Shorts,Clothing,96,New York,L,Teal,Summer,3.5,No,Free Shipping,1,1,43,Bank Transfer,Quarterly,4,1.0,0.9500000000000002,0.8571428571428571,0.058823529411764705,0.40000000000000013,0.5905042016806723,Medium Value
1183,37,Male,Jewelry,Accessories,21,New Mexico,M,Maroon,Spring,3.8,No,Express,1,1,45,PayPal,Quarterly,4,1.0,0.012500000000000011,0.8979591836734693,0.058823529411764705,0.52,0.43133073229291713,Low Value
1184,23,Male,Pants,Clothing,39,Louisiana,M,Yellow,Spring,4.5,No,2-Day Shipping,1,1,4,Credit Card,Weekly,52,1.0,0.23750000000000004,0.061224489795918366,0.9999999999999999,0.8,0.45198979591836735,Medium Value
1185,63,Male,Belt,Accessories,73,South Carolina,S,Indigo,Fall,3.4,No,Express,1,1,19,Credit Card,Annually,1,1.0,0.6625000000000001,0.36734693877551017,0.0,0.3600000000000001,0.31543877551020416,Low Value
1186,47,Male,Jeans,Clothing,64,Maine,M,Magenta,Spring,3.9,No,Standard,1,1,29,Credit Card,Monthly,12,1.0,0.55,0.5714285714285714,0.21568627450980393,0.56,0.4592773109243698,Medium Value
1187,63,Male,Jeans,Clothing,68,Indiana,M,Beige,Summer,4.1,No,2-Day Shipping,1,1,27,Credit Card,Annually,1,1.0,0.6000000000000001,0.5306122448979591,0.0,0.6399999999999999,0.39624489795918366,Low Value
1188,56,Male,Hat,Accessories,89,Iowa,L,Maroon,Fall,3.0,No,Express,1,1,37,Credit Card,Every 3 Months,4,1.0,0.8625,0.7346938775510203,0.058823529411764705,0.20000000000000018,0.5040246098439376,Medium Value
1189,68,Male,Blouse,Clothing,29,Mississippi,M,Magenta,Summer,3.3,No,Next Day Air,1,1,11,Credit Card,Weekly,52,1.0,0.11250000000000004,0.2040816326530612,0.9999999999999999,0.32000000000000006,0.43613265306122445,Low Value
1191,62,Male,Shirt,Clothing,45,South Carolina,M,Orange,Winter,4.3,No,Next Day Air,1,1,31,Credit Card,Weekly,52,1.0,0.3125,0.6122448979591836,0.9999999999999999,0.72,0.6793979591836733,Medium Value
1192,34,Male,T-shirt,Clothing,70,Indiana,L,Charcoal,Winter,4.1,No,Free Shipping,1,1,50,Venmo,Quarterly,4,1.0,0.625,1.0,0.058823529411764705,0.6399999999999999,0.6066470588235294,Medium Value
1193,49,Male,Coat,Outerwear,56,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,1,1,42,Venmo,Quarterly,4,1.0,0.45000000000000007,0.836734693877551,0.058823529411764705,0.6000000000000001,0.5023409363745499,Medium Value
1194,40,Male,Jacket,Outerwear,55,Alaska,L,Pink,Fall,5.0,No,2-Day Shipping,1,1,18,Credit Card,Fortnightly,26,1.0,0.4375,0.346938775510204,0.49019607843137253,1.0,0.4733343337334933,Medium Value
1195,50,Male,Hoodie,Clothing,46,New York,S,Teal,Winter,3.1,No,2-Day Shipping,1,1,6,Credit Card,Fortnightly,26,1.0,0.32500000000000007,0.10204081632653061,0.49019607843137253,0.2400000000000002,0.276875150060024,Low Value
1196,25,Male,Scarf,Accessories,95,Texas,M,White,Winter,4.0,No,2-Day Shipping,1,1,33,Venmo,Monthly,12,1.0,0.9375,0.6530612244897959,0.21568627450980393,0.6000000000000001,0.5734303721488596,Medium Value
1197,30,Male,Belt,Accessories,88,North Dakota,M,Maroon,Winter,3.2,No,2-Day Shipping,1,1,13,Bank Transfer,Bi-Weekly,26,1.0,0.8500000000000001,0.24489795918367344,0.49019607843137253,0.28000000000000025,0.4430180072028812,Low Value
1198,54,Male,Sneakers,Footwear,92,Vermont,L,Violet,Fall,3.9,No,Standard,1,1,26,PayPal,Annually,1,1.0,0.9000000000000001,0.510204081632653,0.0,0.56,0.44008163265306127,Low Value
1199,40,Male,Socks,Clothing,49,New Jersey,M,Brown,Summer,3.9,No,2-Day Shipping,1,1,17,Cash,Annually,1,1.0,0.36250000000000004,0.32653061224489793,0.0,0.56,0.2591122448979592,Low Value
1200,49,Male,Sandals,Footwear,89,Maryland,M,Indigo,Fall,4.5,No,Free Shipping,1,1,3,Debit Card,Weekly,52,1.0,0.8625,0.04081632653061225,0.9999999999999999,0.8,0.5688265306122449,Medium Value
1201,27,Male,Coat,Outerwear,22,Connecticut,XL,Black,Winter,4.4,No,Store Pickup,1,1,7,PayPal,Weekly,52,1.0,0.025000000000000022,0.12244897959183673,0.9999999999999999,0.7600000000000002,0.4299795918367347,Low Value
1202,27,Male,Shoes,Footwear,61,Illinois,XL,Black,Summer,3.1,No,2-Day Shipping,1,1,46,Venmo,Fortnightly,26,1.0,0.5125000000000001,0.9183673469387754,0.49019607843137253,0.2400000000000002,0.6409057623049219,Medium Value
1203,48,Male,Scarf,Accessories,29,Maryland,S,Olive,Spring,2.9,No,Standard,1,1,14,Venmo,Every 3 Months,4,1.0,0.11250000000000004,0.26530612244897955,0.058823529411764705,0.15999999999999992,0.16226950780312124,Low Value
1204,40,Male,Sneakers,Footwear,82,Minnesota,M,Orange,Winter,3.7,No,Free Shipping,1,1,23,Bank Transfer,Annually,1,1.0,0.7750000000000001,0.44897959183673464,0.0,0.4800000000000002,0.38259183673469394,Low Value
1205,67,Male,Belt,Accessories,94,Florida,M,Pink,Spring,3.2,No,2-Day Shipping,1,1,20,Credit Card,Every 3 Months,4,1.0,0.925,0.38775510204081626,0.058823529411764705,0.28000000000000025,0.38574909963985593,Low Value
1206,52,Male,Handbag,Accessories,99,California,M,Olive,Spring,3.5,No,Standard,1,1,38,Bank Transfer,Fortnightly,26,1.0,0.9875,0.7551020408163265,0.49019607843137253,0.40000000000000013,0.6865996398559424,Medium Value
1207,22,Male,Handbag,Accessories,59,Mississippi,S,Cyan,Fall,3.0,No,Free Shipping,1,1,16,Venmo,Every 3 Months,4,1.0,0.48750000000000004,0.3061224489795918,0.058823529411764705,0.20000000000000018,0.25759603841536616,Low Value
1208,62,Male,Boots,Footwear,90,Washington,M,White,Summer,4.1,No,Next Day Air,1,1,48,Credit Card,Every 3 Months,4,1.0,0.875,0.9591836734693877,0.058823529411764705,0.6399999999999999,0.6403205282112845,Medium Value
1210,41,Male,Pants,Clothing,62,Pennsylvania,M,Blue,Winter,3.8,No,Next Day Air,1,1,16,Bank Transfer,Monthly,12,1.0,0.525,0.3061224489795918,0.21568627450980393,0.52,0.3441548619447779,Low Value
1211,34,Male,Sunglasses,Accessories,78,Missouri,M,Olive,Fall,4.1,No,Next Day Air,1,1,5,Cash,Quarterly,4,1.0,0.7250000000000001,0.08163265306122448,0.058823529411764705,0.6399999999999999,0.2593001200480192,Low Value
1212,23,Male,Hoodie,Clothing,94,Oklahoma,M,Green,Spring,4.6,No,Store Pickup,1,1,14,Venmo,Every 3 Months,4,1.0,0.925,0.26530612244897955,0.058823529411764705,0.8399999999999999,0.39276950780312125,Low Value
1213,32,Male,Shoes,Footwear,74,Pennsylvania,M,Yellow,Summer,2.5,No,Free Shipping,1,1,18,Credit Card,Weekly,52,1.0,0.675,0.346938775510204,0.9999999999999999,0.0,0.5737755102040816,Medium Value
1214,68,Male,Handbag,Accessories,52,Kentucky,XL,Black,Spring,3.7,No,Express,1,1,14,Debit Card,Every 3 Months,4,1.0,0.4,0.26530612244897955,0.058823529411764705,0.4800000000000002,0.2517695078031213,Low Value
1215,30,Male,Jacket,Outerwear,81,Vermont,M,Blue,Fall,3.8,No,Free Shipping,1,1,5,Cash,Every 3 Months,4,1.0,0.7625,0.08163265306122448,0.058823529411764705,0.52,0.2548001200480192,Low Value
1216,66,Male,Blouse,Clothing,20,Oregon,L,Pink,Winter,2.6,No,2-Day Shipping,1,1,15,Credit Card,Every 3 Months,4,1.0,0.0,0.28571428571428564,0.058823529411764705,0.040000000000000036,0.13593277310924368,Low Value
1217,62,Male,Pants,Clothing,32,Utah,XL,Lavender,Summer,3.7,No,Free Shipping,1,1,3,Venmo,Every 3 Months,4,1.0,0.15000000000000002,0.04081632653061225,0.058823529411764705,0.4800000000000002,0.11197358943577435,Low Value
1218,50,Male,Boots,Footwear,63,Nebraska,XL,Cyan,Fall,2.6,No,Free Shipping,1,1,12,Cash,Every 3 Months,4,1.0,0.5375000000000001,0.22448979591836735,0.058823529411764705,0.040000000000000036,0.2189429771908764,Low Value
1219,55,Male,Boots,Footwear,79,Pennsylvania,M,Cyan,Spring,3.1,No,Store Pickup,1,1,43,Cash,Every 3 Months,4,1.0,0.7375,0.8571428571428571,0.058823529411764705,0.2400000000000002,0.5320042016806723,Medium Value
1220,19,Male,Sweater,Clothing,23,Vermont,M,Gold,Winter,2.5,No,Next Day Air,1,1,35,Credit Card,Bi-Weekly,26,1.0,0.03750000000000003,0.693877551020408,0.49019607843137253,0.0,0.43210984393757496,Low Value
1222,18,Male,Socks,Clothing,69,Iowa,M,Red,Winter,4.5,No,Standard,1,1,3,Cash,Quarterly,4,1.0,0.6125,0.04081632653061225,0.058823529411764705,0.8,0.23647358943577435,Low Value
1223,58,Male,Jeans,Clothing,69,Indiana,L,Magenta,Fall,3.4,No,Store Pickup,1,1,27,Bank Transfer,Annually,1,1.0,0.6125,0.5306122448979591,0.0,0.3600000000000001,0.3707448979591837,Low Value
1224,69,Male,Pants,Clothing,24,Kansas,L,Red,Winter,3.9,No,Free Shipping,1,1,21,Bank Transfer,Weekly,52,1.0,0.050000000000000044,0.4081632653061224,0.9999999999999999,0.56,0.5292653061224489,Medium Value
1225,62,Male,Shorts,Clothing,50,Illinois,M,Yellow,Summer,3.7,No,Store Pickup,1,1,18,Venmo,Weekly,52,1.0,0.375,0.346938775510204,0.9999999999999999,0.4800000000000002,0.5617755102040816,Medium Value
1226,28,Male,Gloves,Accessories,97,North Carolina,S,Turquoise,Fall,2.6,No,Free Shipping,1,1,16,Debit Card,Weekly,52,1.0,0.9625000000000001,0.3061224489795918,0.9999999999999999,0.040000000000000036,0.6189489795918367,Medium Value
1227,53,Male,Sandals,Footwear,91,Ohio,S,Cyan,Fall,3.4,No,Store Pickup,1,1,18,Venmo,Bi-Weekly,26,1.0,0.8875,0.346938775510204,0.49019607843137253,0.3600000000000001,0.49933433373349334,Medium Value
1228,27,Male,Blouse,Clothing,37,Illinois,L,Yellow,Spring,4.9,No,Store Pickup,1,1,19,Bank Transfer,Bi-Weekly,26,1.0,0.21250000000000002,0.36734693877551017,0.49019607843137253,0.9600000000000002,0.4324975990396159,Low Value
1229,55,Male,Jacket,Outerwear,55,Indiana,S,Yellow,Winter,3.9,No,Express,1,1,1,Cash,Annually,1,1.0,0.4375,0.0,0.0,0.56,0.14350000000000002,Low Value
1230,34,Male,Jewelry,Accessories,52,Kansas,XL,Maroon,Winter,3.6,No,Express,1,1,39,Bank Transfer,Annually,1,1.0,0.4,0.7755102040816325,0.0,0.44000000000000017,0.43420408163265306,Low Value
1232,66,Male,Socks,Clothing,79,Pennsylvania,M,Gold,Spring,4.0,No,2-Day Shipping,1,1,43,Credit Card,Fortnightly,26,1.0,0.7375,0.8571428571428571,0.49019607843137253,0.6000000000000001,0.6974159663865547,Medium Value
1233,57,Male,Handbag,Accessories,23,New York,M,Charcoal,Summer,3.6,No,Free Shipping,1,1,31,Debit Card,Every 3 Months,4,1.0,0.03750000000000003,0.6122448979591836,0.058823529411764705,0.44000000000000017,0.3140450180072029,Low Value
1234,46,Male,Pants,Clothing,73,Utah,L,Beige,Winter,3.5,No,Next Day Air,1,1,40,Venmo,Every 3 Months,4,1.0,0.6625000000000001,0.7959183673469387,0.058823529411764705,0.40000000000000013,0.508514405762305,Medium Value
1235,38,Male,Gloves,Accessories,99,New Jersey,M,Indigo,Fall,4.1,No,Store Pickup,1,1,2,Bank Transfer,Bi-Weekly,26,1.0,0.9875,0.02040816326530612,0.49019607843137253,0.6399999999999999,0.4167220888355342,Low Value
1236,23,Male,Sweater,Clothing,22,Idaho,M,Red,Spring,3.0,No,Store Pickup,1,1,46,PayPal,Every 3 Months,4,1.0,0.025000000000000022,0.9183673469387754,0.058823529411764705,0.20000000000000018,0.4099939975990396,Low Value
1237,42,Male,Hat,Accessories,68,New Mexico,M,White,Summer,4.4,No,Store Pickup,1,1,35,Debit Card,Every 3 Months,4,1.0,0.6000000000000001,0.693877551020408,0.058823529411764705,0.7600000000000002,0.4911980792316926,Medium Value
1238,25,Male,Dress,Clothing,92,Michigan,S,Charcoal,Spring,4.4,No,2-Day Shipping,1,1,42,Credit Card,Quarterly,4,1.0,0.9000000000000001,0.836734693877551,0.058823529411764705,0.7600000000000002,0.60834093637455,Medium Value
1239,55,Male,Pants,Clothing,77,Wyoming,M,Violet,Winter,3.7,No,Express,1,1,3,Venmo,Fortnightly,26,1.0,0.7125,0.04081632653061225,0.49019607843137253,0.4800000000000002,0.35388535414165667,Low Value
1240,62,Male,Coat,Outerwear,37,New Jersey,XL,Magenta,Spring,4.8,No,Standard,1,1,32,Debit Card,Every 3 Months,4,1.0,0.21250000000000002,0.6326530612244897,0.058823529411764705,0.9199999999999999,0.40520828331332526,Low Value
1241,41,Male,Scarf,Accessories,79,New Jersey,L,White,Winter,2.9,No,Store Pickup,1,1,48,Debit Card,Annually,1,1.0,0.7375,0.9591836734693877,0.0,0.15999999999999992,0.5471734693877551,Medium Value
1242,58,Male,Hoodie,Clothing,51,Hawaii,XL,Pink,Winter,3.1,No,Express,1,1,34,Credit Card,Weekly,52,1.0,0.38750000000000007,0.673469387755102,0.9999999999999999,0.2400000000000002,0.6708877551020408,Medium Value
1243,56,Male,Socks,Clothing,27,Nevada,M,Lavender,Summer,4.0,No,Next Day Air,1,1,15,Bank Transfer,Quarterly,4,1.0,0.08750000000000002,0.28571428571428564,0.058823529411764705,0.6000000000000001,0.2094327731092437,Low Value
1244,25,Male,Blouse,Clothing,23,New Hampshire,S,Pink,Spring,3.0,No,Store Pickup,1,1,22,Debit Card,Annually,1,1.0,0.03750000000000003,0.4285714285714285,0.0,0.20000000000000018,0.19892857142857143,Low Value
1245,70,Male,Socks,Clothing,76,Indiana,S,Silver,Summer,3.9,No,2-Day Shipping,1,1,2,Cash,Monthly,12,1.0,0.7000000000000001,0.02040816326530612,0.21568627450980393,0.56,0.26886914765906367,Low Value
1246,42,Male,Dress,Clothing,31,New York,M,Violet,Fall,3.4,No,Standard,1,1,30,Bank Transfer,Weekly,52,1.0,0.1375,0.5918367346938774,0.9999999999999999,0.3600000000000001,0.6002346938775509,Medium Value
1247,27,Male,Hoodie,Clothing,60,Louisiana,M,Charcoal,Winter,2.7,No,Standard,1,1,27,Cash,Monthly,12,1.0,0.5,0.5306122448979591,0.21568627450980393,0.08000000000000007,0.3849507803121248,Low Value
1249,62,Male,Hat,Accessories,37,Wisconsin,XL,Red,Winter,3.0,No,Free Shipping,1,1,8,Credit Card,Annually,1,1.0,0.21250000000000002,0.14285714285714285,0.0,0.20000000000000018,0.11964285714285716,Low Value
1250,62,Male,Boots,Footwear,50,Oregon,M,Peach,Winter,4.5,No,Express,1,1,48,Venmo,Fortnightly,26,1.0,0.375,0.9591836734693877,0.49019607843137253,0.8,0.685732292917167,Medium Value
1251,52,Male,Jeans,Clothing,26,New Hampshire,XL,Purple,Winter,4.1,No,Free Shipping,1,1,24,Cash,Monthly,12,1.0,0.07500000000000001,0.4693877551020408,0.21568627450980393,0.6399999999999999,0.33146098439375754,Low Value
1252,56,Male,Shorts,Clothing,86,Indiana,XL,Orange,Spring,5.0,No,Next Day Air,1,1,43,Credit Card,Monthly,12,1.0,0.825,0.8571428571428571,0.21568627450980393,1.0,0.672563025210084,Medium Value
1253,28,Male,Sandals,Footwear,41,Massachusetts,L,Magenta,Fall,4.0,No,Standard,1,1,8,Cash,Quarterly,4,1.0,0.26250000000000007,0.14285714285714285,0.058823529411764705,0.6000000000000001,0.18728991596638656,Low Value
1254,39,Male,Sandals,Footwear,23,Montana,XL,Red,Winter,4.9,No,Express,1,1,49,PayPal,Annually,1,1.0,0.03750000000000003,0.9795918367346937,0.0,0.9600000000000002,0.49533673469387757,Medium Value
1255,54,Male,Sneakers,Footwear,56,California,XL,Black,Spring,3.3,No,2-Day Shipping,1,1,2,Credit Card,Bi-Weekly,26,1.0,0.45000000000000007,0.02040816326530612,0.49019607843137253,0.32000000000000006,0.27722208883553423,Low Value
1256,30,Male,Hat,Accessories,68,Indiana,M,Peach,Fall,4.1,No,Standard,1,1,38,Cash,Fortnightly,26,1.0,0.6000000000000001,0.7551020408163265,0.49019607843137253,0.6399999999999999,0.6330996398559423,Medium Value
1257,45,Male,Coat,Outerwear,48,West Virginia,S,Olive,Winter,3.6,No,Express,1,1,4,Cash,Fortnightly,26,1.0,0.3500000000000001,0.061224489795918366,0.49019607843137253,0.44000000000000017,0.28554861944777915,Low Value
1258,68,Male,Dress,Clothing,67,Minnesota,L,Gold,Spring,3.0,No,Free Shipping,1,1,31,Cash,Every 3 Months,4,1.0,0.5875,0.6122448979591836,0.058823529411764705,0.20000000000000018,0.4000450180072029,Low Value
1259,47,Male,Boots,Footwear,87,Ohio,XL,Gold,Spring,4.1,No,2-Day Shipping,1,1,34,Debit Card,Every 3 Months,4,1.0,0.8375000000000001,0.673469387755102,0.058823529411764705,0.6399999999999999,0.5185348139255702,Medium Value
1260,68,Male,Skirt,Clothing,64,Minnesota,M,Turquoise,Fall,3.9,No,Standard,1,1,45,Credit Card,Monthly,12,1.0,0.55,0.8979591836734693,0.21568627450980393,0.56,0.5898895558223289,Medium Value
1261,63,Male,Shirt,Clothing,93,Virginia,XL,Green,Spring,4.1,No,Store Pickup,1,1,30,Debit Card,Quarterly,4,1.0,0.9125000000000001,0.5918367346938774,0.058823529411764705,0.6399999999999999,0.5008817527010804,Medium Value
1262,20,Male,Shirt,Clothing,29,Connecticut,L,Maroon,Summer,2.8,No,Next Day Air,1,1,2,Credit Card,Fortnightly,26,1.0,0.11250000000000004,0.02040816326530612,0.49019607843137253,0.11999999999999988,0.18972208883553418,Low Value
1263,29,Male,Boots,Footwear,62,Tennessee,L,Brown,Winter,4.8,No,Store Pickup,1,1,44,Venmo,Monthly,12,1.0,0.525,0.8775510204081631,0.21568627450980393,0.9199999999999999,0.6127262905162064,Medium Value
1264,41,Male,Hoodie,Clothing,70,Delaware,L,Brown,Winter,4.6,No,2-Day Shipping,1,1,1,Credit Card,Bi-Weekly,26,1.0,0.625,0.0,0.49019607843137253,0.8399999999999999,0.35605882352941176,Low Value
1265,52,Male,Sweater,Clothing,92,Vermont,S,Blue,Winter,2.5,No,Next Day Air,1,1,1,Venmo,Bi-Weekly,26,1.0,0.9000000000000001,0.0,0.49019607843137253,0.0,0.3270588235294118,Low Value
1266,32,Male,Shirt,Clothing,79,Louisiana,M,Lavender,Spring,2.7,No,Next Day Air,1,1,27,Bank Transfer,Weekly,52,1.0,0.7375,0.5306122448979591,0.9999999999999999,0.08000000000000007,0.6677448979591836,Medium Value
1267,20,Male,Blouse,Clothing,31,North Dakota,M,Peach,Fall,4.0,No,Standard,1,1,14,Debit Card,Every 3 Months,4,1.0,0.1375,0.26530612244897955,0.058823529411764705,0.6000000000000001,0.21126950780312126,Low Value
1268,47,Male,T-shirt,Clothing,83,Oregon,S,Gray,Spring,2.7,No,Standard,1,1,41,Cash,Weekly,52,1.0,0.7875000000000001,0.8163265306122448,0.9999999999999999,0.08000000000000007,0.7920306122448979,High Value
1269,23,Male,Jacket,Outerwear,88,Idaho,XL,Charcoal,Winter,2.9,No,Next Day Air,1,1,25,Debit Card,Bi-Weekly,26,1.0,0.8500000000000001,0.4897959183673469,0.49019607843137253,0.15999999999999992,0.5289771908763505,Medium Value
1270,43,Male,Jewelry,Accessories,53,Vermont,M,Lavender,Spring,3.0,No,Standard,1,1,47,PayPal,Quarterly,4,1.0,0.4125000000000001,0.9387755102040816,0.058823529411764705,0.20000000000000018,0.4956572629051621,Medium Value
1271,67,Male,Hoodie,Clothing,98,West Virginia,M,Green,Fall,3.3,No,Standard,1,1,20,Cash,Annually,1,1.0,0.9750000000000001,0.38775510204081626,0.0,0.32000000000000006,0.3821020408163266,Low Value
1272,70,Male,Jewelry,Accessories,57,Kentucky,S,Gray,Spring,4.3,No,Store Pickup,1,1,42,PayPal,Annually,1,1.0,0.4625,0.836734693877551,0.0,0.72,0.49919387755102046,Medium Value
1273,35,Male,Sandals,Footwear,80,Wisconsin,M,Orange,Winter,4.4,No,Express,1,1,16,Bank Transfer,Monthly,12,1.0,0.75,0.3061224489795918,0.21568627450980393,0.7600000000000002,0.41315486194477796,Low Value
1274,41,Male,Jeans,Clothing,29,Mississippi,L,Silver,Spring,4.1,No,Next Day Air,1,1,32,Credit Card,Every 3 Months,4,1.0,0.11250000000000004,0.6326530612244897,0.058823529411764705,0.6399999999999999,0.3572082833133253,Low Value
1275,54,Male,Hat,Accessories,73,Missouri,M,Olive,Spring,3.1,No,2-Day Shipping,1,1,37,PayPal,Quarterly,4,1.0,0.6625000000000001,0.7346938775510203,0.058823529411764705,0.2400000000000002,0.46802460984393757,Medium Value
1276,55,Male,Sweater,Clothing,32,Arkansas,S,Turquoise,Fall,4.5,No,Standard,1,1,1,PayPal,Monthly,12,1.0,0.15000000000000002,0.0,0.21568627450980393,0.8,0.1747058823529412,Low Value
1277,51,Male,Boots,Footwear,68,Wyoming,L,Turquoise,Spring,4.8,No,Next Day Air,1,1,37,Bank Transfer,Weekly,52,1.0,0.6000000000000001,0.7346938775510203,0.9999999999999999,0.9199999999999999,0.805877551020408,High Value
1278,19,Male,Blouse,Clothing,97,Rhode Island,L,Green,Spring,5.0,No,Express,1,1,5,Venmo,Quarterly,4,1.0,0.9625000000000001,0.08163265306122448,0.058823529411764705,1.0,0.34280012004801924,Low Value
1279,28,Male,Shorts,Clothing,98,Utah,M,Violet,Fall,2.8,No,Next Day Air,1,1,31,Venmo,Fortnightly,26,1.0,0.9750000000000001,0.6122448979591836,0.49019607843137253,0.11999999999999988,0.5989567827130853,Medium Value
1280,63,Male,Hoodie,Clothing,56,Maryland,L,Charcoal,Fall,3.7,No,Express,1,1,18,Debit Card,Annually,1,1.0,0.45000000000000007,0.346938775510204,0.0,0.4800000000000002,0.27677551020408164,Low Value
1281,30,Male,Pants,Clothing,78,Georgia,L,White,Winter,4.4,No,2-Day Shipping,1,1,39,Venmo,Every 3 Months,4,1.0,0.7250000000000001,0.7755102040816325,0.058823529411764705,0.7600000000000002,0.5488511404561824,Medium Value
1282,29,Male,Belt,Accessories,81,New Jersey,M,Olive,Spring,4.5,No,Store Pickup,1,1,8,Venmo,Bi-Weekly,26,1.0,0.7625,0.14285714285714285,0.49019607843137253,0.8,0.4367016806722689,Low Value
1283,24,Male,Shirt,Clothing,68,New Hampshire,L,Violet,Winter,3.0,No,Free Shipping,1,1,20,Venmo,Monthly,12,1.0,0.6000000000000001,0.38775510204081626,0.21568627450980393,0.20000000000000018,0.3598079231692677,Low Value
1284,69,Male,Shirt,Clothing,94,Oregon,M,Violet,Winter,3.9,No,2-Day Shipping,1,1,23,Debit Card,Every 3 Months,4,1.0,0.925,0.44897959183673464,0.058823529411764705,0.56,0.4382388955582233,Low Value
1285,65,Male,Dress,Clothing,93,Arkansas,M,Black,Spring,3.9,No,Express,1,1,38,PayPal,Fortnightly,26,1.0,0.9125000000000001,0.7551020408163265,0.49019607843137253,0.56,0.6875996398559424,Medium Value
1286,64,Male,Gloves,Accessories,99,North Carolina,M,Charcoal,Fall,3.5,No,Next Day Air,1,1,45,Bank Transfer,Fortnightly,26,1.0,0.9875,0.8979591836734693,0.49019607843137253,0.40000000000000013,0.7437424969987996,Medium Value
1287,40,Male,Gloves,Accessories,49,West Virginia,L,Yellow,Winter,4.9,No,Next Day Air,1,1,44,Debit Card,Fortnightly,26,1.0,0.36250000000000004,0.8775510204081631,0.49019607843137253,0.9600000000000002,0.6665792316926771,Medium Value
1288,24,Male,Jeans,Clothing,28,Utah,XL,Blue,Winter,3.4,No,Standard,1,1,20,PayPal,Monthly,12,1.0,0.10000000000000003,0.38775510204081626,0.21568627450980393,0.3600000000000001,0.2758079231692677,Low Value
1289,66,Male,Belt,Accessories,93,South Dakota,XL,Charcoal,Winter,4.1,No,Standard,1,1,34,PayPal,Bi-Weekly,26,1.0,0.9125000000000001,0.673469387755102,0.49019607843137253,0.6399999999999999,0.6629465786314526,Medium Value
1290,35,Male,Jacket,Outerwear,24,New Hampshire,M,Red,Fall,2.9,No,Next Day Air,1,1,10,PayPal,Weekly,52,1.0,0.050000000000000044,0.18367346938775508,0.9999999999999999,0.15999999999999992,0.399469387755102,Low Value
1291,67,Male,Skirt,Clothing,35,Maryland,M,Indigo,Spring,3.4,No,Free Shipping,1,1,3,PayPal,Annually,1,1.0,0.1875,0.04081632653061225,0.0,0.3600000000000001,0.08982653061224491,Low Value
1292,69,Male,Sandals,Footwear,68,South Dakota,S,Beige,Spring,3.2,No,2-Day Shipping,1,1,23,Debit Card,Fortnightly,26,1.0,0.6000000000000001,0.44897959183673464,0.49019607843137253,0.28000000000000025,0.47465066026410563,Medium Value
1294,23,Male,Sweater,Clothing,74,Florida,XL,Yellow,Fall,4.1,No,Standard,1,1,30,Debit Card,Annually,1,1.0,0.675,0.5918367346938774,0.0,0.6399999999999999,0.435734693877551,Low Value
1295,27,Male,Shirt,Clothing,64,Texas,M,Silver,Summer,4.5,No,Standard,1,1,21,Cash,Every 3 Months,4,1.0,0.55,0.4081632653061224,0.058823529411764705,0.8,0.3709123649459784,Low Value
1296,30,Male,Sneakers,Footwear,60,New Mexico,M,Olive,Fall,2.8,No,Standard,1,1,50,PayPal,Weekly,52,1.0,0.5,1.0,0.9999999999999999,0.11999999999999988,0.8119999999999999,High Value
1297,48,Male,Jeans,Clothing,29,South Dakota,S,Teal,Spring,2.8,No,Express,1,1,16,Cash,Bi-Weekly,26,1.0,0.11250000000000004,0.3061224489795918,0.49019607843137253,0.11999999999999988,0.3040078031212485,Low Value
1298,44,Male,Sandals,Footwear,85,New Jersey,M,Silver,Summer,4.6,No,Standard,1,1,32,Venmo,Annually,1,1.0,0.8125,0.6326530612244897,0.0,0.8399999999999999,0.4995612244897959,Medium Value
1299,29,Male,Pants,Clothing,81,Indiana,S,Indigo,Summer,3.0,No,Free Shipping,1,1,14,Bank Transfer,Fortnightly,26,1.0,0.7625,0.26530612244897955,0.49019607843137253,0.20000000000000018,0.42568127250900356,Low Value
