Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,annual_frequency,promo_dependency,purchase_scaled,previous_scaled,frequency_scaled,review_scaled,loyalty_score,value_tier
1197.0,30.0,Male,Belt,Accessories,88.0,North Dakota,M,Maroon,Winter,3.2,No,2-Day Shipping,1.0,1.0,13.0,Bank Transfer,Bi-Weekly,,1.0,0.9625000000000001,0.3061224489795918,0.9999999999999999,0.040000000000000036,0.6189489795918367,Medium Value
1198.0,54.0,Male,Sneakers,Footwear,92.0,Vermont,L,Violet,Fall,3.9,No,Standard,1.0,1.0,26.0,PayPal,Annually,1.0,1.0,0.8875,0.346938775510204,,0.3600000000000001,,Low Value
1199.0,40.0,Male,Socks,Clothing,49.0,New Jersey,M,Brown,Summer,3.9,No,2-Day Shipping,1.0,1.0,17.0,Cash,Annually,1.0,1.0,0.21250000000000002,0.36734693877551017,,0.9600000000000002,,Low Value
1200.0,49.0,Male,Sandals,Footwear,89.0,Maryland,M,Indigo,Fall,4.5,No,Free Shipping,1.0,1.0,3.0,Debit Card,Weekly,52.0,1.0,0.4375,0.0,0.0,0.56,0.14350000000000002,Low Value
1201.0,27.0,Male,Coat,Outerwear,22.0,Connecticut,XL,Black,Winter,4.4,No,Store Pickup,1.0,1.0,7.0,PayPal,Weekly,52.0,1.0,0.4,0.7755102040816325,0.0,0.44000000000000017,0.43420408163265306,Low Value
1202.0,27.0,Male,Shoes,Footwear,61.0,Illinois,XL,Black,Summer,3.1,No,2-Day Shipping,1.0,1.0,46.0,Venmo,Fortnightly,26.0,1.0,0.7375,0.8571428571428571,0.49019607843137253,0.6000000000000001,0.6974159663865547,Medium Value
1203.0,48.0,Male,Scarf,Accessories,29.0,Maryland,S,Olive,Spring,2.9,No,Standard,1.0,1.0,14.0,Venmo,Every 3 Months,,1.0,0.03750000000000003,0.6122448979591836,,0.44000000000000017,,Low Value
1204.0,40.0,Male,Sneakers,Footwear,82.0,Minnesota,M,Orange,Winter,3.7,No,Free Shipping,1.0,1.0,23.0,Bank Transfer,Annually,1.0,1.0,0.6625000000000001,0.7959183673469387,,0.40000000000000013,,Low Value
1205.0,67.0,Male,Belt,Accessories,94.0,Florida,M,Pink,Spring,3.2,No,2-Day Shipping,1.0,1.0,20.0,Credit Card,Every 3 Months,,1.0,0.9875,0.02040816326530612,,0.6399999999999999,,Low Value
1206.0,52.0,Male,Handbag,Accessories,99.0,California,M,Olive,Spring,3.5,No,Standard,1.0,1.0,38.0,Bank Transfer,Fortnightly,26.0,1.0,0.025000000000000022,0.9183673469387754,,0.20000000000000018,,Low Value
1207.0,22.0,Male,Handbag,Accessories,59.0,Mississippi,S,Cyan,Fall,3.0,No,Free Shipping,1.0,1.0,16.0,Venmo,Every 3 Months,,1.0,0.6000000000000001,0.693877551020408,,0.7600000000000002,,Low Value
1208.0,62.0,Male,Boots,Footwear,90.0,Washington,M,White,Summer,4.1,No,Next Day Air,1.0,1.0,48.0,Credit Card,Every 3 Months,,1.0,0.9000000000000001,0.836734693877551,0.058823529411764705,0.7600000000000002,0.60834093637455,Medium Value
1210.0,41.0,Male,Pants,Clothing,62.0,Pennsylvania,M,Blue,Winter,3.8,No,Next Day Air,1.0,1.0,16.0,Bank Transfer,Monthly,12.0,1.0,0.21250000000000002,0.6326530612244897,,0.9199999999999999,,Low Value
1211.0,34.0,Male,Sunglasses,Accessories,78.0,Missouri,M,Olive,Fall,4.1,No,Next Day Air,1.0,1.0,5.0,Cash,Quarterly,4.0,1.0,0.7375,0.9591836734693877,0.0,0.15999999999999992,0.5471734693877551,Medium Value
1212.0,23.0,Male,Hoodie,Clothing,94.0,Oklahoma,M,Green,Spring,4.6,No,Store Pickup,1.0,1.0,14.0,Venmo,Every 3 Months,,1.0,0.38750000000000007,0.673469387755102,0.9999999999999999,0.2400000000000002,0.6708877551020408,Medium Value
1213.0,32.0,Male,Shoes,Footwear,74.0,Pennsylvania,M,Yellow,Summer,2.5,No,Free Shipping,1.0,1.0,18.0,Credit Card,Weekly,52.0,1.0,0.08750000000000002,0.28571428571428564,0.058823529411764705,0.6000000000000001,0.2094327731092437,Low Value
1214.0,68.0,Male,Handbag,Accessories,52.0,Kentucky,XL,Black,Spring,3.7,No,Express,1.0,1.0,14.0,Debit Card,Every 3 Months,,1.0,0.03750000000000003,0.4285714285714285,0.0,0.20000000000000018,0.19892857142857143,Low Value
1215.0,30.0,Male,Jacket,Outerwear,81.0,Vermont,M,Blue,Fall,3.8,No,Free Shipping,1.0,1.0,5.0,Cash,Every 3 Months,,1.0,0.7000000000000001,0.02040816326530612,0.21568627450980393,0.56,0.26886914765906367,Low Value
1216.0,66.0,Male,Blouse,Clothing,20.0,Oregon,L,Pink,Winter,2.6,No,2-Day Shipping,1.0,1.0,15.0,Credit Card,Every 3 Months,,1.0,0.1375,0.5918367346938774,0.9999999999999999,0.3600000000000001,0.6002346938775509,Medium Value
1217.0,62.0,Male,Pants,Clothing,32.0,Utah,XL,Lavender,Summer,3.7,No,Free Shipping,1.0,1.0,3.0,Venmo,Every 3 Months,,1.0,0.5,0.5306122448979591,0.21568627450980393,0.08000000000000007,0.3849507803121248,Low Value
1218.0,50.0,Male,Boots,Footwear,63.0,Nebraska,XL,Cyan,Fall,2.6,No,Free Shipping,1.0,1.0,12.0,Cash,Every 3 Months,,1.0,0.21250000000000002,0.14285714285714285,0.0,0.20000000000000018,0.11964285714285716,Low Value
1219.0,55.0,Male,Boots,Footwear,79.0,Pennsylvania,M,Cyan,Spring,3.1,No,Store Pickup,1.0,1.0,43.0,Cash,Every 3 Months,,1.0,0.375,0.9591836734693877,0.49019607843137253,0.8,0.685732292917167,Medium Value
1220.0,19.0,Male,Sweater,Clothing,23.0,Vermont,M,Gold,Winter,2.5,No,Next Day Air,1.0,1.0,35.0,Credit Card,Bi-Weekly,,1.0,0.07500000000000001,0.4693877551020408,0.21568627450980393,0.6399999999999999,0.33146098439375754,Low Value
1222.0,18.0,Male,Socks,Clothing,69.0,Iowa,M,Red,Winter,4.5,No,Standard,1.0,1.0,3.0,Cash,Quarterly,4.0,1.0,0.26250000000000007,0.14285714285714285,0.058823529411764705,0.6000000000000001,0.18728991596638656,Low Value
1223.0,58.0,Male,Jeans,Clothing,69.0,Indiana,L,Magenta,Fall,3.4,No,Store Pickup,1.0,1.0,27.0,Bank Transfer,Annually,1.0,1.0,0.03750000000000003,0.9795918367346937,0.0,0.9600000000000002,0.49533673469387757,Medium Value
1224.0,69.0,Male,Pants,Clothing,24.0,Kansas,L,Red,Winter,3.9,No,Free Shipping,1.0,1.0,21.0,Bank Transfer,Weekly,52.0,1.0,0.45000000000000007,0.02040816326530612,,0.32000000000000006,,Low Value
1225.0,62.0,Male,Shorts,Clothing,50.0,Illinois,M,Yellow,Summer,3.7,No,Store Pickup,1.0,1.0,18.0,Venmo,Weekly,52.0,1.0,0.6000000000000001,0.7551020408163265,0.49019607843137253,0.6399999999999999,0.6330996398559423,Medium Value
1226.0,28.0,Male,Gloves,Accessories,97.0,North Carolina,S,Turquoise,Fall,2.6,No,Free Shipping,1.0,1.0,16.0,Debit Card,Weekly,52.0,1.0,0.3500000000000001,0.061224489795918366,0.49019607843137253,0.44000000000000017,0.28554861944777915,Low Value
1227.0,53.0,Male,Sandals,Footwear,91.0,Ohio,S,Cyan,Fall,3.4,No,Store Pickup,1.0,1.0,18.0,Venmo,Bi-Weekly,,1.0,0.5875,0.6122448979591836,,0.20000000000000018,,Low Value
1228.0,27.0,Male,Blouse,Clothing,37.0,Illinois,L,Yellow,Spring,4.9,No,Store Pickup,1.0,1.0,19.0,Bank Transfer,Bi-Weekly,,1.0,0.8375000000000001,0.673469387755102,,0.6399999999999999,,Low Value
1229.0,55.0,Male,Jacket,Outerwear,55.0,Indiana,S,Yellow,Winter,3.9,No,Express,1.0,1.0,1.0,Cash,Annually,1.0,1.0,0.55,0.8979591836734693,0.21568627450980393,0.56,0.5898895558223289,Medium Value
1230.0,34.0,Male,Jewelry,Accessories,52.0,Kansas,XL,Maroon,Winter,3.6,No,Express,1.0,1.0,39.0,Bank Transfer,Annually,1.0,1.0,0.9125000000000001,0.5918367346938774,0.058823529411764705,0.6399999999999999,0.5008817527010804,Medium Value
1232.0,66.0,Male,Socks,Clothing,79.0,Pennsylvania,M,Gold,Spring,4.0,No,2-Day Shipping,1.0,1.0,43.0,Credit Card,Fortnightly,26.0,1.0,0.525,0.8775510204081631,0.21568627450980393,0.9199999999999999,0.6127262905162064,Medium Value
1233.0,57.0,Male,Handbag,Accessories,23.0,New York,M,Charcoal,Summer,3.6,No,Free Shipping,1.0,1.0,31.0,Debit Card,Every 3 Months,,1.0,0.625,0.0,,0.8399999999999999,,Low Value
1234.0,46.0,Male,Pants,Clothing,73.0,Utah,L,Beige,Winter,3.5,No,Next Day Air,1.0,1.0,40.0,Venmo,Every 3 Months,,1.0,0.9000000000000001,0.0,,0.0,,Low Value
1235.0,38.0,Male,Gloves,Accessories,99.0,New Jersey,M,Indigo,Fall,4.1,No,Store Pickup,1.0,1.0,2.0,Bank Transfer,Bi-Weekly,,1.0,0.7375,0.5306122448979591,0.9999999999999999,0.08000000000000007,0.6677448979591836,Medium Value
1236.0,23.0,Male,Sweater,Clothing,22.0,Idaho,M,Red,Spring,3.0,No,Store Pickup,1.0,1.0,46.0,PayPal,Every 3 Months,,1.0,0.1375,0.26530612244897955,,0.6000000000000001,,Low Value
1237.0,42.0,Male,Hat,Accessories,68.0,New Mexico,M,White,Summer,4.4,No,Store Pickup,1.0,1.0,35.0,Debit Card,Every 3 Months,,1.0,0.7875000000000001,0.8163265306122448,0.9999999999999999,0.08000000000000007,0.7920306122448979,High Value
1238.0,25.0,Male,Dress,Clothing,92.0,Michigan,S,Charcoal,Spring,4.4,No,2-Day Shipping,1.0,1.0,42.0,Credit Card,Quarterly,4.0,1.0,0.8500000000000001,0.4897959183673469,,0.15999999999999992,,Low Value
1239.0,55.0,Male,Pants,Clothing,77.0,Wyoming,M,Violet,Winter,3.7,No,Express,1.0,1.0,3.0,Venmo,Fortnightly,26.0,1.0,0.4125000000000001,0.9387755102040816,0.058823529411764705,0.20000000000000018,0.4956572629051621,Medium Value
1240.0,62.0,Male,Coat,Outerwear,37.0,New Jersey,XL,Magenta,Spring,4.8,No,Standard,1.0,1.0,32.0,Debit Card,Every 3 Months,,1.0,0.9750000000000001,0.38775510204081626,0.0,0.32000000000000006,0.3821020408163266,Low Value
1241.0,41.0,Male,Scarf,Accessories,79.0,New Jersey,L,White,Winter,2.9,No,Store Pickup,1.0,1.0,48.0,Debit Card,Annually,1.0,1.0,0.4625,0.836734693877551,0.0,0.72,0.49919387755102046,Medium Value
1242.0,58.0,Male,Hoodie,Clothing,51.0,Hawaii,XL,Pink,Winter,3.1,No,Express,1.0,1.0,34.0,Credit Card,Weekly,52.0,1.0,0.75,0.3061224489795918,0.21568627450980393,0.7600000000000002,0.41315486194477796,Low Value
1243.0,56.0,Male,Socks,Clothing,27.0,Nevada,M,Lavender,Summer,4.0,No,Next Day Air,1.0,1.0,15.0,Bank Transfer,Quarterly,4.0,1.0,0.11250000000000004,0.6326530612244897,,0.6399999999999999,,Low Value
1244.0,25.0,Male,Blouse,Clothing,23.0,New Hampshire,S,Pink,Spring,3.0,No,Store Pickup,1.0,1.0,22.0,Debit Card,Annually,1.0,1.0,0.6625000000000001,0.7346938775510203,0.058823529411764705,0.2400000000000002,0.46802460984393757,Medium Value
1245.0,70.0,Male,Socks,Clothing,76.0,Indiana,S,Silver,Summer,3.9,No,2-Day Shipping,1.0,1.0,2.0,Cash,Monthly,12.0,1.0,0.15000000000000002,0.0,0.21568627450980393,0.8,0.1747058823529412,Low Value
1246.0,42.0,Male,Dress,Clothing,31.0,New York,M,Violet,Fall,3.4,No,Standard,1.0,1.0,30.0,Bank Transfer,Weekly,52.0,1.0,0.6000000000000001,0.7346938775510203,0.9999999999999999,0.9199999999999999,0.805877551020408,High Value
1247.0,27.0,Male,Hoodie,Clothing,60.0,Louisiana,M,Charcoal,Winter,2.7,No,Standard,1.0,1.0,27.0,Cash,Monthly,12.0,1.0,0.9625000000000001,0.08163265306122448,0.058823529411764705,1.0,0.34280012004801924,Low Value
1249.0,62.0,Male,Hat,Accessories,37.0,Wisconsin,XL,Red,Winter,3.0,No,Free Shipping,1.0,1.0,8.0,Credit Card,Annually,1.0,1.0,0.45000000000000007,0.346938775510204,0.0,0.4800000000000002,0.27677551020408164,Low Value
1250.0,62.0,Male,Boots,Footwear,50.0,Oregon,M,Peach,Winter,4.5,No,Express,1.0,1.0,48.0,Venmo,Fortnightly,26.0,1.0,0.7250000000000001,0.7755102040816325,,0.7600000000000002,,Low Value
1251.0,52.0,Male,Jeans,Clothing,26.0,New Hampshire,XL,Purple,Winter,4.1,No,Free Shipping,1.0,1.0,24.0,Cash,Monthly,12.0,1.0,0.7625,0.14285714285714285,,0.8,,Low Value
1252.0,56.0,Male,Shorts,Clothing,86.0,Indiana,XL,Orange,Spring,5.0,No,Next Day Air,1.0,1.0,43.0,Credit Card,Monthly,12.0,1.0,0.6000000000000001,0.38775510204081626,0.21568627450980393,0.20000000000000018,0.3598079231692677,Low Value
1253.0,28.0,Male,Sandals,Footwear,41.0,Massachusetts,L,Magenta,Fall,4.0,No,Standard,1.0,1.0,8.0,Cash,Quarterly,4.0,1.0,0.925,0.44897959183673464,,0.56,,Low Value
1254.0,39.0,Male,Sandals,Footwear,23.0,Montana,XL,Red,Winter,4.9,No,Express,1.0,1.0,49.0,PayPal,Annually,1.0,1.0,0.9125000000000001,0.7551020408163265,0.49019607843137253,0.56,0.6875996398559424,Medium Value
1255.0,54.0,Male,Sneakers,Footwear,56.0,California,XL,Black,Spring,3.3,No,2-Day Shipping,1.0,1.0,2.0,Credit Card,Bi-Weekly,,1.0,0.9875,0.8979591836734693,0.49019607843137253,0.40000000000000013,0.7437424969987996,Medium Value
1256.0,30.0,Male,Hat,Accessories,68.0,Indiana,M,Peach,Fall,4.1,No,Standard,1.0,1.0,38.0,Cash,Fortnightly,26.0,1.0,0.36250000000000004,0.8775510204081631,0.49019607843137253,0.9600000000000002,0.6665792316926771,Medium Value
1257.0,45.0,Male,Coat,Outerwear,48.0,West Virginia,S,Olive,Winter,3.6,No,Express,1.0,1.0,4.0,Cash,Fortnightly,26.0,1.0,0.10000000000000003,0.38775510204081626,0.21568627450980393,0.3600000000000001,0.2758079231692677,Low Value
1258.0,68.0,Male,Dress,Clothing,67.0,Minnesota,L,Gold,Spring,3.0,No,Free Shipping,1.0,1.0,31.0,Cash,Every 3 Months,,1.0,0.9125000000000001,0.673469387755102,,0.6399999999999999,,Low Value
1259.0,47.0,Male,Boots,Footwear,87.0,Ohio,XL,Gold,Spring,4.1,No,2-Day Shipping,1.0,1.0,34.0,Debit Card,Every 3 Months,,1.0,0.050000000000000044,0.18367346938775508,0.9999999999999999,0.15999999999999992,0.399469387755102,Low Value
1260.0,68.0,Male,Skirt,Clothing,64.0,Minnesota,M,Turquoise,Fall,3.9,No,Standard,1.0,1.0,45.0,Credit Card,Monthly,12.0,1.0,0.1875,0.04081632653061225,0.0,0.3600000000000001,0.08982653061224491,Low Value
1261.0,63.0,Male,Shirt,Clothing,93.0,Virginia,XL,Green,Spring,4.1,No,Store Pickup,1.0,1.0,30.0,Debit Card,Quarterly,4.0,1.0,0.6000000000000001,0.44897959183673464,0.49019607843137253,0.28000000000000025,0.47465066026410563,Medium Value
1262.0,20.0,Male,Shirt,Clothing,29.0,Connecticut,L,Maroon,Summer,2.8,No,Next Day Air,1.0,1.0,2.0,Credit Card,Fortnightly,26.0,1.0,0.675,0.5918367346938774,0.0,0.6399999999999999,0.435734693877551,Low Value
1263.0,29.0,Male,Boots,Footwear,62.0,Tennessee,L,Brown,Winter,4.8,No,Store Pickup,1.0,1.0,44.0,Venmo,Monthly,12.0,1.0,0.55,0.4081632653061224,,0.8,,Low Value
1264.0,41.0,Male,Hoodie,Clothing,70.0,Delaware,L,Brown,Winter,4.6,No,2-Day Shipping,1.0,1.0,1.0,Credit Card,Bi-Weekly,,1.0,0.5,1.0,0.9999999999999999,0.11999999999999988,0.8119999999999999,High Value
1265.0,52.0,Male,Sweater,Clothing,92.0,Vermont,S,Blue,Winter,2.5,No,Next Day Air,1.0,1.0,1.0,Venmo,Bi-Weekly,,1.0,0.11250000000000004,0.3061224489795918,,0.11999999999999988,,Low Value
1266.0,32.0,Male,Shirt,Clothing,79.0,Louisiana,M,Lavender,Spring,2.7,No,Next Day Air,1.0,1.0,27.0,Bank Transfer,Weekly,52.0,1.0,0.8125,0.6326530612244897,0.0,0.8399999999999999,0.4995612244897959,Medium Value
1267.0,20.0,Male,Blouse,Clothing,31.0,North Dakota,M,Peach,Fall,4.0,No,Standard,1.0,1.0,14.0,Debit Card,Every 3 Months,,1.0,0.7625,0.26530612244897955,0.49019607843137253,0.20000000000000018,0.42568127250900356,Low Value
1268.0,47.0,Male,T-shirt,Clothing,83.0,Oregon,S,Gray,Spring,2.7,No,Standard,1.0,1.0,41.0,Cash,Weekly,52.0,1.0,0.03750000000000003,0.836734693877551,,0.44000000000000017,,Low Value
1269.0,23.0,Male,Jacket,Outerwear,88.0,Idaho,XL,Charcoal,Winter,2.9,No,Next Day Air,1.0,1.0,25.0,Debit Card,Bi-Weekly,,1.0,1.0,0.9387755102040816,,0.8,,Low Value
1270.0,43.0,Male,Jewelry,Accessories,53.0,Vermont,M,Lavender,Spring,3.0,No,Standard,1.0,1.0,47.0,PayPal,Quarterly,4.0,1.0,0.42500000000000004,0.4081632653061224,0.9999999999999999,1.0,0.6482653061224489,Medium Value
1271.0,67.0,Male,Hoodie,Clothing,98.0,West Virginia,M,Green,Fall,3.3,No,Standard,1.0,1.0,20.0,Cash,Annually,1.0,1.0,0.0625,0.7346938775510203,0.21568627450980393,0.15999999999999992,0.38708343337334933,Low Value
1272.0,70.0,Male,Jewelry,Accessories,57.0,Kentucky,S,Gray,Spring,4.3,No,Store Pickup,1.0,1.0,42.0,PayPal,Annually,1.0,1.0,0.15000000000000002,0.18367346938775508,0.0,0.2400000000000002,0.12746938775510205,Low Value
1273.0,35.0,Male,Sandals,Footwear,80.0,Wisconsin,M,Orange,Winter,4.4,No,Express,1.0,1.0,16.0,Bank Transfer,Monthly,12.0,1.0,0.5375000000000001,0.346938775510204,,0.6000000000000001,,Low Value
1274.0,41.0,Male,Jeans,Clothing,29.0,Mississippi,L,Silver,Spring,4.1,No,Next Day Air,1.0,1.0,32.0,Credit Card,Every 3 Months,,1.0,0.45000000000000007,0.02040816326530612,,0.8,,Low Value
1275.0,54.0,Male,Hat,Accessories,73.0,Missouri,M,Olive,Spring,3.1,No,2-Day Shipping,1.0,1.0,37.0,PayPal,Quarterly,4.0,1.0,0.16250000000000003,0.7959183673469387,0.0,0.8,0.43086734693877554,Low Value
1276.0,55.0,Male,Sweater,Clothing,32.0,Arkansas,S,Turquoise,Fall,4.5,No,Standard,1.0,1.0,1.0,PayPal,Monthly,12.0,1.0,0.15000000000000002,0.8571428571428571,0.0,0.2400000000000002,0.3968571428571429,Low Value
1277.0,51.0,Male,Boots,Footwear,68.0,Wyoming,L,Turquoise,Spring,4.8,No,Next Day Air,1.0,1.0,37.0,Bank Transfer,Weekly,52.0,1.0,0.22500000000000003,0.26530612244897955,,0.7600000000000002,,Low Value
1278.0,19.0,Male,Blouse,Clothing,97.0,Rhode Island,L,Green,Spring,5.0,No,Express,1.0,1.0,5.0,Venmo,Quarterly,4.0,1.0,0.012500000000000011,0.8163265306122448,0.058823529411764705,0.8800000000000001,0.43467767106842736,Low Value
1279.0,28.0,Male,Shorts,Clothing,98.0,Utah,M,Violet,Fall,2.8,No,Next Day Air,1.0,1.0,31.0,Venmo,Fortnightly,26.0,1.0,0.48750000000000004,0.7551020408163265,,0.2400000000000002,,Low Value
1280.0,63.0,Male,Hoodie,Clothing,56.0,Maryland,L,Charcoal,Fall,3.7,No,Express,1.0,1.0,18.0,Debit Card,Annually,1.0,1.0,0.8375000000000001,0.22448979591836735,0.0,0.6800000000000002,0.325295918367347,Low Value
1281.0,30.0,Male,Pants,Clothing,78.0,Georgia,L,White,Winter,4.4,No,2-Day Shipping,1.0,1.0,39.0,Venmo,Every 3 Months,,1.0,0.7375,0.36734693877551017,0.21568627450980393,0.20000000000000018,0.3791446578631453,Low Value
1282.0,29.0,Male,Belt,Accessories,81.0,New Jersey,M,Olive,Spring,4.5,No,Store Pickup,1.0,1.0,8.0,Venmo,Bi-Weekly,,1.0,0.5875,0.9795918367346937,0.0,0.3600000000000001,0.5453367346938776,Medium Value
1283.0,24.0,Male,Shirt,Clothing,68.0,New Hampshire,L,Violet,Winter,3.0,No,Free Shipping,1.0,1.0,20.0,Venmo,Monthly,12.0,1.0,0.6875,0.5714285714285714,0.058823529411764705,0.6800000000000002,0.45171848739495796,Medium Value
1284.0,69.0,Male,Shirt,Clothing,94.0,Oregon,M,Violet,Winter,3.9,No,2-Day Shipping,1.0,1.0,23.0,Debit Card,Every 3 Months,,1.0,0.15000000000000002,0.26530612244897955,,0.8399999999999999,,Low Value
1285.0,65.0,Male,Dress,Clothing,93.0,Arkansas,M,Black,Spring,3.9,No,Express,1.0,1.0,38.0,PayPal,Fortnightly,26.0,1.0,0.2875,0.36734693877551017,0.21568627450980393,0.11999999999999988,0.28114465786314524,Low Value
1286.0,64.0,Male,Gloves,Accessories,99.0,North Carolina,M,Charcoal,Fall,3.5,No,Next Day Air,1.0,1.0,45.0,Bank Transfer,Fortnightly,26.0,1.0,0.9125000000000001,0.36734693877551017,,0.08000000000000007,,Low Value
1287.0,40.0,Male,Gloves,Accessories,49.0,West Virginia,L,Yellow,Winter,4.9,No,Next Day Air,1.0,1.0,44.0,Debit Card,Fortnightly,26.0,1.0,0.050000000000000044,0.9591836734693877,0.9999999999999999,0.6000000000000001,0.7536734693877551,High Value
1288.0,24.0,Male,Jeans,Clothing,28.0,Utah,XL,Blue,Winter,3.4,No,Standard,1.0,1.0,20.0,PayPal,Monthly,12.0,1.0,0.1375,0.36734693877551017,0.0,0.2400000000000002,0.19843877551020409,Low Value
1289.0,66.0,Male,Belt,Accessories,93.0,South Dakota,XL,Charcoal,Winter,4.1,No,Standard,1.0,1.0,34.0,PayPal,Bi-Weekly,,1.0,0.8,0.8979591836734693,,0.4800000000000002,,Low Value
1290.0,35.0,Male,Jacket,Outerwear,24.0,New Hampshire,M,Red,Fall,2.9,No,Next Day Air,1.0,1.0,10.0,PayPal,Weekly,52.0,1.0,0.675,0.32653061224489793,0.058823529411764705,0.6000000000000001,0.34325930372148855,Low Value
1291.0,67.0,Male,Skirt,Clothing,35.0,Maryland,M,Indigo,Spring,3.4,No,Free Shipping,1.0,1.0,3.0,PayPal,Annually,1.0,1.0,0.525,0.28571428571428564,,0.8399999999999999,,Low Value
1292.0,69.0,Male,Sandals,Footwear,68.0,South Dakota,S,Beige,Spring,3.2,No,2-Day Shipping,1.0,1.0,23.0,Debit Card,Fortnightly,26.0,1.0,0.7125,0.2040816326530612,0.49019607843137253,0.52,0.4231914765906362,Low Value
1294.0,23.0,Male,Sweater,Clothing,74.0,Florida,XL,Yellow,Fall,4.1,No,Standard,1.0,1.0,30.0,Debit Card,Annually,1.0,1.0,0.25,0.7346938775510203,0.9999999999999999,0.11999999999999988,0.6558775510204081,Medium Value
1295.0,27.0,Male,Shirt,Clothing,64.0,Texas,M,Silver,Summer,4.5,No,Standard,1.0,1.0,21.0,Cash,Every 3 Months,,1.0,0.9625000000000001,0.7959183673469387,0.9999999999999999,0.4800000000000002,0.8588673469387754,High Value
1296.0,30.0,Male,Sneakers,Footwear,60.0,New Mexico,M,Olive,Fall,2.8,No,Standard,1.0,1.0,50.0,PayPal,Weekly,52.0,1.0,0.5375000000000001,1.0,,0.32000000000000006,,Low Value
1297.0,48.0,Male,Jeans,Clothing,29.0,South Dakota,S,Teal,Spring,2.8,No,Express,1.0,1.0,16.0,Cash,Bi-Weekly,,1.0,0.5625,0.38775510204081626,,0.15999999999999992,,Low Value
1298.0,44.0,Male,Sandals,Footwear,85.0,New Jersey,M,Silver,Summer,4.6,No,Standard,1.0,1.0,32.0,Venmo,Annually,1.0,1.0,0.8875,0.14285714285714285,,0.28000000000000025,,Low Value
1299.0,29.0,Male,Pants,Clothing,81.0,Indiana,S,Indigo,Summer,3.0,No,Free Shipping,1.0,1.0,14.0,Bank Transfer,Fortnightly,26.0,1.0,0.5,0.3061224489795918,0.058823529411764705,0.72,0.31209603841536615,Low Value
1300.0,29.0,Male,Belt,Accessories,23.0,Louisiana,L,Teal,Fall,3.6,No,2-Day Shipping,1.0,1.0,42.0,Venmo,Bi-Weekly,,1.0,0.6125,0.16326530612244897,0.058823529411764705,0.08000000000000007,0.213453181272509,Low Value
1301.0,67.0,Male,T-shirt,Clothing,100.0,West Virginia,M,Charcoal,Spring,4.5,No,Next Day Air,1.0,1.0,47.0,Credit Card,Every 3 Months,,1.0,0.36250000000000004,0.510204081632653,0.9999999999999999,0.9199999999999999,0.6685816326530611,Medium Value
1302.0,42.0,Male,Shirt,Clothing,54.0,Maine,M,Orange,Fall,5.0,No,Express,1.0,1.0,21.0,Debit Card,Weekly,52.0,1.0,0.8125,0.8775510204081631,0.49019607843137253,0.9199999999999999,0.752579231692677,High Value
1303.0,23.0,Male,Sneakers,Footwear,25.0,Idaho,M,Gold,Fall,2.9,No,Next Day Air,1.0,1.0,37.0,Credit Card,Monthly,12.0,1.0,0.825,0.36734693877551017,,0.3600000000000001,,Low Value
1304.0,34.0,Male,Blouse,Clothing,32.0,New York,L,Silver,Summer,3.1,No,Next Day Air,1.0,1.0,10.0,Credit Card,Annually,1.0,1.0,0.38750000000000007,0.8571428571428571,0.49019607843137253,0.040000000000000036,0.5714159663865546,Medium Value
1305.0,64.0,Male,Backpack,Accessories,63.0,Montana,S,Orange,Spring,4.0,No,2-Day Shipping,1.0,1.0,18.0,PayPal,Every 3 Months,,1.0,0.45000000000000007,0.08163265306122448,,1.0,,Low Value
1306.0,31.0,Male,Pants,Clothing,56.0,Mississippi,XL,Peach,Spring,4.5,No,Express,1.0,1.0,2.0,PayPal,Every 3 Months,,1.0,0.65,0.08163265306122448,,0.7600000000000002,,Low Value
1307.0,54.0,Male,Sweater,Clothing,33.0,Alaska,L,Brown,Winter,4.5,No,Next Day Air,1.0,1.0,40.0,PayPal,Annually,1.0,1.0,0.2875,0.2040816326530612,0.21568627450980393,0.3600000000000001,0.23983853541416567,Low Value
1308.0,23.0,Male,Coat,Outerwear,32.0,Missouri,L,Black,Summer,3.1,No,Express,1.0,1.0,43.0,PayPal,Annually,1.0,1.0,0.45000000000000007,0.673469387755102,0.21568627450980393,0.3600000000000001,0.46009363745498205,Medium Value
1309.0,59.0,Male,Dress,Clothing,38.0,Rhode Island,L,Red,Summer,4.4,No,Next Day Air,1.0,1.0,14.0,Credit Card,Every 3 Months,,1.0,0.21250000000000002,0.26530612244897955,0.0,0.9600000000000002,0.24462244897959187,Low Value
1310.0,32.0,Male,Blouse,Clothing,21.0,Hawaii,L,Lavender,Summer,4.7,No,Store Pickup,1.0,1.0,41.0,Cash,Quarterly,4.0,1.0,0.012500000000000011,0.836734693877551,0.9999999999999999,0.44000000000000017,0.6811938775510205,Medium Value
1311.0,43.0,Male,Hoodie,Clothing,59.0,South Carolina,L,Brown,Winter,3.1,No,Store Pickup,1.0,1.0,38.0,Credit Card,Every 3 Months,,1.0,0.8875,0.28571428571428564,,0.20000000000000018,,Low Value
